Event	ID	Name			Wwise Object Path	Notes
	812327625	Snap_Neck			\Default Work Unit\Player\Damage\Snap_Neck	
	1156575892	Hit_Torso			\Default Work Unit\Player\Damage\Hit_Torso	
	1420004310	Bones_Elbow			\Default Work Unit\Player\Foley\Bones_Elbow	
	1510201124	Bones_Knee			\Default Work Unit\Player\Foley\Bones_Knee	
	1679310360	Push_Button			\Default Work Unit\Player\Actions\Push_Button	
	1773028838	Hit_Knee			\Default Work Unit\Player\Damage\Hit_Knee	
	1862655679	Walk_Hips			\Default Work Unit\Player\Foley\Walk_Hips	
	1866025847	Footstep			\Default Work Unit\Player\Foley\Footstep	
	2169618665	Prestep_Shoulder			\Default Work Unit\Player\Foley\Prestep_Shoulder	
	3921464293	Hit_Hips			\Default Work Unit\Player\Damage\Hit_Hips	
	4073051257	Hit_Head			\Default Work Unit\Player\Damage\Hit_Head	

Switch Group	ID	Name			Wwise Object Path	Notes
	704555244	Side			\Default Work Unit\Side	

Switch	ID	Name	Switch Group			Notes
	4109362	left	Side			
	3893817417	right	Side			

Effect plug-ins	ID	Name	Type				Notes
	168820710	FOL-Steps-Snow_Shuffle-16	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow_Shuffle-16_6FBC3353.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\right\snow - right toe\FOL-Steps-Snow_Shuffle-16		1605
	176514361	FOL_Rope_Step-05_02	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Step-05_949954CA.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Hips\FOL_Rope_Step-05_02		3812
	184932254	FOL-Steps-Snow_Shuffle-03	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow_Shuffle-03_85281926.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\left\snow - left heel touchdown sneak\FOL-Steps-Snow_Shuffle-03		912
	193962079	VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 02	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 02_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Towel\Towel_R\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 02		5519
	194624712	steps SV - concrete solid_07	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\steps SV - concrete solid_233DC4EA.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Stone\Stone - Walk\Toe\stone - left toe\steps SV - concrete solid_07		1642
	194826250	steps SV - concrete solid_06	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\steps SV - concrete solid_009EEEA8.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Stone\Stone - Walk\Heel\stone - right heel\steps SV - concrete solid_06		1772
	199546645	FOL-Steps-Snow_Shuffle-04	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow_Shuffle-04_6C9BC33D.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\left\snow - left heel touchdown sneak\FOL-Steps-Snow_Shuffle-04		1287
	203164120	FOL-Steps-Snow_Shuffle-08	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow_Shuffle-08_26E4D5B9.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\left\snow - left heel touchdown sneak\FOL-Steps-Snow_Shuffle-08		1307
	206714376	FOL_Rope_Move-04	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Move-04_4147B15C.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Shoulder_PreStep\FOL_Rope_Move-04		7953
	207989580	FOL_Rope_Move-27	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Move-27_B5F646C0.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Shoulder_PreStep\FOL_Rope_Move-27		9704
	229688132	FOL_Rope_Step-03_01	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Step-03_FE286BD7.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Hips\FOL_Rope_Step-03_01		3952
	238338989	FOL_Bone_Single-04	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Bone_Single-04_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bones\BonesDangle_Prestep\BonesDangling_Prestep_L\Bones\FOL_Bone_Single-04		1813
	239690350	VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 13	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 13_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Towel\Towel_R\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Right - 13		6717
	246486198	FOL_Rope_Move-23	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Move-23_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Shoulder_PreStep\FOL_Rope_Move-23		9437
	252021478	VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 16	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 16_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Towel\Towel_L\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 16		6059
	255608248	VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 10	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 10_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Towel\Towel_L\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 10		5533
	267988926	VV_FOLEY_KidBF_Walk_Sand_Right -19	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_Sand_Right -19_AACC524D.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Sand\Sand_R\VV_FOLEY_KidBF_Walk_Sand_Right -19		4887
	281278490	VV_FOLEY_KidBF_Walk_Sand_Right -03	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_Sand_Right -03_7E009EA6.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Sand\Sand_R\VV_FOLEY_KidBF_Walk_Sand_Right -03		5045
	283948162	FOL_Rope_Step-08	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Rope_Step-08_2F350105.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Rope\Gak_Hips\FOL_Rope_Step-08		3739
	289424925	Skull_grab-07	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\Skull_grab-07_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Damage\Hit_Head\Skull touch\Skull_grab-07		3540
	291914149	FOL_Bone_Single-07	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Bone_Single-07_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bones\BonesDangle_Prestep\BonesDangling_Prestep_L\Bones\FOL_Bone_Single-07		1951
	293284851	FOL-Steps-Snow-Walk_Right-04	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow-Walk_Right-04_A3DBA31A.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\right\snow - right toe\FOL-Steps-Snow-Walk_Right-04		2354
	300238862	FOL-Steps-Snow_Shuffle-04	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow_Shuffle-04_6FB5F409.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\right\snow - right heel attack\FOL-Steps-Snow_Shuffle-04		1356
	301788845	VV_FOLEY_KidBF_Walk_Sand_Left -16	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_Sand_Left -16_F76DFB5F.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Sand\Sand_L\VV_FOLEY_KidBF_Walk_Sand_Left -16		5821
	309566684	FOL-Steps-Snow-Sticky-09	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow-Sticky-09_FDA97799.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sticky\FOL-Steps-Snow-Sticky-09		5152
	311321607	VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 09	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 09_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Towel\Towel_L\VV_FOLEY_KidBF_Walk_SandDirt_Foot-Left - 09		5690
	311553527	Skull_grab-11	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\Skull_grab-11_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Damage\Hit_Head\Skull touch\Skull_grab-11		3426
	322143652	Fist_Punch_Hit - 06	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\Fist_Punch_Hit - 06_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Damage\Hit_Torso\Body_Punch\Fist_Punch_Hit - 06		7334
	329678793	FOL-Steps-Snow-Walk_Left-02_01	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL-Steps-Snow-Walk_Left-02_2D0769F7.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bandage_Snow\Snow - Sneak\left\snow - left toe sneak\FOL-Steps-Snow-Walk_Left-02_01		2553
	329842469	bone break - mix crunchy - 01	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\bone break - mix crunchy - 01_BCE8397A.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Damage\Hit_Knee\bone break - mix crunchy - 01		11788
	333278475	Bone_Break_B-01_L	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\Bone_Break_B-01.L_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Damage\Snap_Neck\Bone_Break_B\Bone_Break_B-01_L		35742
	333945019	FOL_Bone_Single-03	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\FOL_Bone_Single-03_CCFA52FE.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Gak\Bones\BonesDangle_Prestep\BonesDangling_Prestep_L\Bones\FOL_Bone_Single-03		4904
	336925922	steps SV - concrete solid_07	F:\ARTE_GameJam2020\ARTE_Pre-Alpha_team_Wwise\ARTE_Pre-Alpha_team\.cache\Mac\SFX\steps SV - concrete solid_89F910A0.wem		\Actor-Mixer Hierarchy\_PLAYER\Foley\Footsteps\Step_Surface\Stone\Stone - Walk\Heel\stone - left heel\steps SV - concrete solid_07		1463
